"","Random_Lake_Effect","DOWID","mean_LAT","mean_LONG","Latitidue","Longitude","Latitude"
"351",-1.98991148827263,"17005600",NA,NA,NA,NA,NA
"352",-0.93361498721945,"17006000",438696,954723,43.8696,-95.4723,43.8696
"353",0.249240013653569,"18002000",462791,938631,46.2791,-93.8631,46.2791
"354",0.00173665501517834,"18003400",463667,938417,46.3667,-93.8417,46.3667
"355",-0.31329229222871,"18003800",463809,939257,46.3809,-93.9257,46.3809
"356",-0.121649729625391,"18004100",463520,939259,46.352,-93.9259,46.352
"357",-0.0868110610022584,"18004400",463521,939044,46.3521,-93.9044,46.3521
"358",-0.35818341348805,"18005000",463520,939259,46.352,-93.9259,46.352
"359",-0.443747033671133,"18008800",461639,939469,46.1639,-93.9469,46.1639
"360",-0.422090573283926,"18009000",464700,939260,46.47,-93.926,46.47
"361",-0.0813097845242244,"18009300",NA,NA,NA,NA,NA
"362",0.470143990982175,"18009301",465208,939083,46.5208,-93.9083,46.5208
"363",-0.0374935383296221,"18009302",465208,939375,46.5208,-93.9375,46.5208
"364",0.156526872643249,"18009600",463083,940417,46.3083,-94.0417,46.3083
"365",-0.760612201386882,"18010400",463664,939682,46.3664,-93.9682,46.3664
"366",-0.34584369534419,"18011700",464678,940307,46.4678,-94.0307,46.4678
"367",-0.230342686748153,"18013600",462792,940917,46.2792,-94.0917,46.2792
"368",0.4663845981951,"18014500",463666,941572,46.3666,-94.1572,46.3666
"369",-0.583512035054329,"18015500",462368,943450,46.2368,-94.345,46.2368
"370",0.142330438903527,"18016100",461644,943240,46.1644,-94.324,46.1644
"371",0.0290473929067626,"18017000",466366,938726,46.6366,-93.8726,46.6366
"372",-0.586271066035617,"18018600",466090,939423,46.609,-93.9423,46.609
"373",-0.586545389309365,"18020300",467239,939348,46.7239,-93.9348,46.7239
"374",0.102378475890403,"18021200",467383,939559,46.7383,-93.9559,46.7383
"375",-0.393236451882885,"18024200",465530,940729,46.553,-94.0729,46.553
"376",0.443156209004171,"18025100",465662,941094,46.5662,-94.1094,46.5662
"377",-0.38068016485802,"18029700",467396,941029,46.7396,-94.1029,46.7396
"378",0.0327397156999132,"18030500",464930,941515,46.493,-94.1515,46.493
"379",-0.63071724444045,"18030800",465519,941515,46.5519,-94.1515,46.5519
"380",0.0378391938386529,"18031000",466824,942928,46.6824,-94.2928,46.6824
"381",0.154802334885143,"18031100",466821,941660,46.6821,-94.166,46.6821
"382",-0.0773239415849645,"18031200",466389,941668,46.6389,-94.1668,46.6389
"383",0.0788831262124566,"18031500",467259,941650,46.7259,-94.165,46.7259
"384",-0.15863183585752,"18035100",465518,942138,46.5518,-94.2138,46.5518
"385",-0.161348646877081,"18035200",466389,941668,46.6389,-94.1668,46.6389
"386",-0.0214663845573005,"18036100",466535,942086,46.6535,-94.2086,46.6535
"387",0.330327175008581,"18037100",463325,942755,46.3325,-94.2755,46.3325
"388",-0.316851038719184,"18037200",464637,941722,46.4637,-94.1722,46.4637
"389",-0.411017049496038,"18037300",464634,942760,46.4634,-94.276,46.4634
"390",-0.504882708606871,"18037500",464778,942765,46.4778,-94.2765,46.4778
"391",-0.25531074069525,"18037800",466532,942926,46.6532,-94.2926,46.6532
"392",-0.448806628117019,"18038600",463767,942756,46.3767,-94.2756,46.3767
"393",-0.677858516040022,"18040300",465516,942766,46.5516,-94.2766,46.5516
"394",-0.660326435180862,"18041200",466388,942923,46.6388,-94.2923,46.6388
"395",-0.734749759423896,"18043700",464500,937000,46.45,-93.7,46.45
"396",-0.355249109740218,"18044000",464500,937000,46.45,-93.7,46.45
"397",-0.894337451689098,"19000300",447385,928632,44.7385,-92.8632,44.7385
"398",-1.10273579317443,"19000600",445077,929894,44.5077,-92.9894,44.5077
"399",-0.504890210280077,"19002600",446525,932880,44.6525,-93.288,44.6525
"400",-0.0893232702756189,"19002700",447247,932878,44.7247,-93.2878,44.7247
"401",0.266941568469279,"19003100",446958,932879,44.6958,-93.2879,44.6958
"402",0.978889804518562,"19003700",448264,930342,44.8264,-93.0342,44.8264
"403",0.529300999852243,"19005700",448264,931771,44.8264,-93.1771,44.8264
"404",0.76364166309879,"19005900",448119,931770,44.8119,-93.177,44.8119
"405",-0.220038057004739,"19006600",447974,931567,44.7974,-93.1567,44.7974
"406",-0.00236928400464136,"19007800",448692,931771,44.8692,-93.1771,44.8692
"407",0.160091144938649,"19008000",448692,931363,44.8692,-93.1363,44.8692
"408",0.504965017492952,"19034800",447102,932073,44.7102,-93.2073,44.7102
"409",0.166764688666774,"19044600",NA,NA,NA,NA,NA
"410",0.14696042537146,"19045100",447000,933500,44.7,-93.35,44.7
"411",0.537412776193631,"19045600",NA,NA,NA,NA,NA
"412",-0.0902682766475751,"21001600",458530,952332,45.853,-95.2332,45.853
"413",0.330935510551046,"21005200",458822,953152,45.8822,-95.3152,45.8822
"414",-0.713594542110807,"21005300",NA,NA,NA,NA,NA
"415",0.178019620584211,"21005400",458675,953570,45.8675,-95.357,45.8675
"416",0.452419759992029,"21005600",459407,953435,45.9407,-95.3435,45.9407
"417",0.630557991973175,"21005700",459408,953845,45.9408,-95.3845,45.9408
"418",-0.454648719953696,"21007600",460562,953019,46.0562,-95.3019,46.0562
"419",0.421828804154182,"21007900",457664,953978,45.7664,-95.3978,45.7664
"420",0.653196130927766,"21008000",459112,953964,45.9112,-95.3964,45.9112
"421",-2.06496948992514,"21008100",458676,954182,45.8676,-95.4182,45.8676
"422",-0.0842153772359551,"21008300",460275,954057,46.0275,-95.4057,46.0275
"423",0.229221295758513,"21008500",458101,954391,45.8101,-95.4391,45.8101
"424",-0.84234772192173,"21009200",458531,954600,45.8531,-95.46,45.8531
"425",0.629702502799587,"21010600",458530,954392,45.853,-95.4392,45.853
"426",0.767742270238901,"21010800",458826,954803,45.8826,-95.4803,45.8826
"427",0.149528725525808,"21012300",460275,954265,46.0275,-95.4265,46.0275
"428",0.372856224881861,"21014400",458685,955617,45.8685,-95.5617,45.8685
"429",0.484063680092525,"21014500",459841,955720,45.9841,-95.572,45.9841
"430",0.501108288413726,"21018000",458540,955200,45.854,-95.52,45.854
"431",0.396618793327843,"21021600",459697,955719,45.9697,-95.5719,45.9697
"432",0.439556899356148,"21022600",459551,955926,45.9551,-95.5926,45.9551
"433",0.188502127694939,"21024200",NA,NA,NA,NA,NA
"434",0.657029318389033,"21024500",460566,955932,46.0566,-95.5932,46.0566
"435",-0.628300994134563,"21025700",458248,956443,45.8248,-95.6443,45.8248
"436",-0.309087653996818,"21029100",458542,957066,45.8542,-95.7066,45.8542
"437",0.449277096515188,"21037500",460715,957800,46.0715,-95.78,46.0715
"438",-1.38580462267604,"22007400",438112,940771,43.8112,-94.0771,43.8112
"439",-1.15754707821755,"24001400",436082,933183,43.6082,-93.3183,43.6082
"440",-1.14925853600863,"24001800",436806,933784,43.6806,-93.3784,43.6806
"441",-0.506418029931255,"24002500",436228,934180,43.6228,-93.418,43.6228
"442",0.0549571321281024,"26000200",460280,958007,46.028,-95.8007,46.028
"443",-0.101391162116087,"26009500",459123,958926,45.9123,-95.8926,45.9123
"444",-0.606223877680657,"26009700",460285,959039,46.0285,-95.9039,46.0285
"445",-1.24376506525898,"26028200",460575,960897,46.0575,-96.0897,46.0575
"446",0.254109069007558,"27000100",448693,931974,44.8693,-93.1974,44.8693
"447",-0.333944577238243,"27001400",449413,932573,44.9413,-93.2573,44.9413
"448",0.231929358410423,"27001600",449125,933185,44.9125,-93.3185,44.9125
"449",-0.553115961874267,"27001800",449126,932369,44.9126,-93.2369,44.9126
"450",-0.870055520854597,"27001900",448979,932371,44.8979,-93.2371,44.8979
"451",0.382141108946315,"27003100",449556,932980,44.9556,-93.298,44.9556
"452",-0.292889505953071,"27003700",449844,933183,44.9844,-93.3183,44.9844
"453",0.0979624167763671,"27003800",NA,NA,NA,NA,NA
"454",0.254893023328802,"27003900",449556,933182,44.9556,-93.3182,44.9556
"455",-0.153911739845787,"27004000",449556,932980,44.9556,-93.298,44.9556
"456",-0.521470908116357,"27004200",450291,933497,45.0291,-93.3497,45.0291
"457",0.953068991761207,"27004700",448261,933885,44.8261,-93.3885,44.8261
"458",-0.0315397033619934,"27006700",448696,934293,44.8696,-93.4293,44.8696
"459",0.92579953491288,"27007100",448693,934903,44.8693,-93.4903,44.8693
"460",0.201188569491714,"27007300",448551,934086,44.8551,-93.4086,44.8551
"461",-0.18769255900005,"27007600",448405,934700,44.8405,-93.47,44.8405
"462",-0.516864848845501,"27007800",448406,934495,44.8406,-93.4495,44.8406
"463",-0.366908534347123,"27010400",450002,934309,45.0002,-93.4309,45.0002
"464",0.764702655212953,"27010700",449857,934712,44.9857,-93.4712,44.9857
"465",-0.206339873173972,"27011100",450730,934104,45.073,-93.4104,45.073
"466",0.241184372182966,"27011700",451019,934919,45.1019,-93.4919,45.1019
"467",-0.518616373342384,"27011800",450730,934715,45.073,-93.4715,45.073
"468",-0.494634600720045,"27013300",448986,936552,44.8986,-93.6552,44.8986
"469",-0.000103384471258677,"27013700",448988,935331,44.8988,-93.5331,44.8988
"470",0.0902919396598631,"27014900",450295,936351,45.0295,-93.6351,45.0295
"471",-0.2147527887434,"27015200",450295,936351,45.0295,-93.6351,45.0295
"472",-0.338077190941157,"27016000",449852,935530,44.9852,-93.553,44.9852
"473",-0.655662574164726,"27017600",450149,936556,45.0149,-93.6556,45.0149
"474",-0.0463466961079811,"27017900",449423,937161,44.9423,-93.7161,44.9423
"475",-1.11661921609896,"27018100",NA,NA,NA,NA,NA
"476",-1.37572124773103,"27018400",449277,937161,44.9277,-93.7161,44.9277
"477",-0.205090760576682,"27019100",450728,936760,45.0728,-93.676,45.0728
"478",-0.702658824935114,"27019200",450721,937371,45.0721,-93.7371,45.0721
"479",0.297801789547727,"27019900",450872,936762,45.0872,-93.6762,45.0872
"480",-0.359246012059621,"27066400",449413,933391,44.9413,-93.3391,44.9413
"481",-0.341586308736859,"27068300",448928,932501,44.8928,-93.2501,44.8928
"482",0.100160245886635,"29001500",469559,946690,46.9559,-94.669,46.9559
"483",-0.312615759795488,"29001700",469276,947767,46.9276,-94.7767,46.9276
"484",-0.28111161145208,"29003600",469991,947586,46.9991,-94.7586,46.9991
"485",0.176038524402017,"29004300",469988,946951,46.9988,-94.6951,46.9988
"486",-0.428406688729885,"29004500",469851,947431.4,46.9851,-94.74314,46.9851
"487",0.392137862424709,"29004800",471284,946740,47.1284,-94.674,47.1284
"488",-0.792707068234272,"29006100",472447,947380,47.2447,-94.738,47.2447
"489",-0.102718741003439,"29006600",473735,947239,47.3735,-94.7239,47.3735
"490",-0.581527643785619,"29007100",474170,947235,47.417,-94.7235,47.417
"491",-0.601158695258937,"29007200",469570,947993,46.957,-94.7993,46.957
"492",1.53702375464476,"29007500",471727,948014,47.1727,-94.8014,47.1727
"493",-0.720741250066213,"29007700",468409,948828,46.8409,-94.8828,46.8409
"494",-0.644772797456664,"29007800",468702,948615,46.8702,-94.8615,46.8702
"495",-0.781143384022549,"29008600",468262,948615,46.8262,-94.8615,46.8262
"496",0.216238644188235,"29008700",468119,948825,46.8119,-94.8825,46.8119
"497",-0.78085006160811,"29009100",469437,948290,46.9437,-94.829,46.9437
"498",-0.690659650155158,"29009200",469139,949020,46.9139,-94.902,46.9139
"499",-0.524700207290792,"29009300",469283,948636,46.9283,-94.8636,46.9283
"500",-0.896280381794452,"29009800",470574,948441,47.0574,-94.8441,47.0574
"501",-0.120519803296306,"29010101",470138,948229,47.0138,-94.8229,47.0138
"502",0.395059442693538,"29011700",469852,948434,46.9852,-94.8434,46.9852
"503",-1.50917205632032,"29014200",468122,949217,46.8122,-94.9217,46.8122
"504",-0.285479540177712,"29014300",468707,949212,46.8707,-94.9212,46.8707
"505",-0.238137611219824,"29014600",469287,949211,46.9287,-94.9211,46.9287
"506",-0.841108928344886,"29014800",470292,949280,47.0292,-94.928,47.0292
"507",0.00726905343609435,"29015000",469855,949275,46.9855,-94.9275,46.9855
"508",-0.456044944365671,"29015100",470723,949283,47.0723,-94.9283,47.0723
"509",-0.139062370414045,"29015600",474179,949166,47.4179,-94.9166,47.4179
"510",0.0751833184808085,"29015700",468129,950271,46.8129,-95.0271,46.8129
"511",-0.0281672043643553,"29016100",469000,949845,46.9,-94.9845,46.9
"512",-0.764007544458301,"29016200",469713,949419,46.9713,-94.9419,46.9713
"513",-0.951970509522942,"29017800",470292,949915,47.0292,-94.9915,47.0292
"514",-0.531829808845105,"29018000",470146,949491,47.0146,-94.9491,47.0146
"515",-0.441189046388368,"29018400",470150,949914,47.015,-94.9914,47.015
"516",-0.122222218968428,"29018500",469854,949487,46.9854,-94.9487,46.9854
"517",-0.893668419762025,"29021500",471598,950137,47.1598,-95.0137,47.1598
"518",-0.345707005251172,"29021600",471742,949714,47.1742,-94.9714,47.1742
"519",-0.164010174746634,"29022700",472910,950155,47.291,-95.0155,47.291
"520",0.758705007808659,"29023700",473899,949587,47.3899,-94.9587,47.3899
"521",0.0556921412136554,"29024100",473320,949799,47.332,-94.9799,47.332
"522",-0.267131985723479,"29024200",469437,950899,46.9437,-95.0899,46.9437
"523",-0.36629323109404,"29024300",469856,950537,46.9856,-95.0537,46.9856
"524",-0.500737589299721,"29024600",473323,950648,47.3323,-95.0648,47.3323
"525",-0.440624363816952,"29025000",469578,951117,46.9578,-95.1117,46.9578
"526",-0.219738601592864,"29025400",470440,950974,47.044,-95.0974,47.044
"527",-0.604491370266003,"29025600",470147,950970,47.0147,-95.097,47.0147
"528",0.334711663622809,"29029200",471594,951199,47.1594,-95.1199,47.1594
"529",0.136129749367807,"29031300",471017,951805,47.1017,-95.1805,47.1017
"530",-0.184647392404268,"30000900",NA,NA,NA,NA,NA
"531",-0.98545727448895,"30008000",NA,NA,NA,NA,NA
"532",-0.104477802508923,"30013600",455653,934197,45.5653,-93.4197,45.5653
"533",-0.170076402961701,"31002800",472179,930979,47.2179,-93.0979,47.2179
"534",-0.179150500296638,"31003200",NA,NA,NA,NA,NA
"535",0.326537510435689,"31006700",472899,932044,47.2899,-93.2044,47.2899
"536",-0.315854735876709,"31006900",475388,931877,47.5388,-93.1877,47.5388
"537",0.0131781651152649,"31008400",471164,932866,47.1164,-93.2866,47.1164
"538",0.0437882998474945,"31010600",473335,932041,47.3335,-93.2041,47.3335
"539",0.286712858807099,"31010800",473335,932471,47.3335,-93.2471,47.3335
"540",-0.288986107092272,"31011100",473042,932682,47.3042,-93.2682,47.3042
"541",-0.0862031162365732,"31011200",472897,932468,47.2897,-93.2468,47.2897
"542",0.287487346500703,"31015200",NA,NA,NA,NA,NA
"543",-0.0133519234693261,"31015600",476966,932917,47.6966,-93.2917,47.6966
"544",0.0286943972859426,"31015800",477862,932427,47.7862,-93.2427,47.7862
"545",0.822135527045551,"31019300",474647,933333,47.4647,-93.3333,47.4647
"546",0.490583897455549,"31021600",472898,934158,47.2898,-93.4158,47.2898
"547",0.924495333666428,"31023100",474210,933972,47.421,-93.3972,47.421
"548",-0.177593390776613,"31025900",475220,933958,47.522,-93.3958,47.522
"549",0.0987754910829312,"31026000",NA,NA,NA,NA,NA
"550",-0.224601988829034,"31031600",477867,933922,47.7867,-93.3922,47.7867
"551",-0.0778973018530743,"31033400",478150,933690,47.815,-93.369,47.815
"552",-0.253453047267133,"31034500",NA,NA,NA,NA,NA
"553",-0.795481784813809,"31035300",470360,934756,47.036,-93.4756,47.036
"554",0.793730226461062,"31038400",472894,934801,47.2894,-93.4801,47.2894
"555",0.348552666830305,"31039200",473931,935461,47.3931,-93.5461,47.3931
"556",-0.159779610298269,"31041000",474647,935240,47.4647,-93.524,47.4647
"557",0.530671823180021,"31041600",NA,NA,NA,NA,NA
"558",0.107153441884354,"31042200",475083,935442,47.5083,-93.5442,47.5083
"559",-0.221964717149894,"31042900",NA,NA,NA,NA,NA
"560",-0.463348047257777,"31043900",NA,NA,NA,NA,NA
"561",0.0395762985629646,"31049000",NA,NA,NA,NA,NA
"562",-0.231976748596142,"31052400",477309,935647,47.7309,-93.5647,47.7309
"563",0.101922399849547,"31053200",472031,935867,47.2031,-93.5867,47.2031
"564",0.567186352008971,"31053300",472460,935867,47.246,-93.5867,47.246
"565",0.486349171270154,"31054000",476042,935701,47.6042,-93.5701,47.6042
"566",-0.540721314694835,"31055400",471456,936505,47.1456,-93.6505,47.1456
"567",0.569934445211039,"31056000",472608,935867,47.2608,-93.5867,47.2608
"568",-0.200506699143847,"31056100",472466,936704,47.2466,-93.6704,47.2466
"569",0.126572680652814,"31056500",472322,936282,47.2322,-93.6282,47.2322
"570",0.0975998883089359,"31056600",472318,936082,47.2318,-93.6082,47.2318
"571",0.405899708435696,"31056900",472326,936704,47.2326,-93.6704,47.2326
"572",0.676724965821875,"31057000",472181,936495,47.2181,-93.6495,47.2181
"573",0.422735877018764,"31057100",472322,936282,47.2322,-93.6282,47.2322
"574",0.15961037856694,"31057500",NA,NA,NA,NA,NA
"575",-0.0576798441750039,"31057600",472893,936292,47.2893,-93.6292,47.2893
"576",0.0956380130969847,"31062000",NA,NA,NA,NA,NA
"577",0.15572833799507,"31062400",475047,936723,47.5047,-93.6723,47.5047
"578",0.05563535902764,"31065300",475515,936502,47.5515,-93.6502,47.5515
"579",0.182962929869912,"31069000",NA,NA,NA,NA,NA
"580",-0.0860809884783045,"31069600",476531,936946,47.6531,-93.6946,47.6531
"581",0.241581403297344,"31071700",472036,937136,47.2036,-93.7136,47.2036
"582",-0.320797343703297,"31071900",473787,937195,47.3787,-93.7195,47.3787
"583",-0.494354809539768,"31072200",473932,937199,47.3932,-93.7199,47.3932
"584",0.361172365865695,"31072500",476386,937162,47.6386,-93.7162,47.6386
"585",-0.208024039763793,"31072600",476532,937163,47.6532,-93.7163,47.6532
"586",0.349546989390997,"31074900",NA,NA,NA,NA,NA
"587",-0.0868069819548525,"31075400",474327,937223,47.4327,-93.7223,47.4327
"588",-0.749370593255032,"31078600",475934,938073,47.5934,-93.8073,47.5934
"589",0.185399430390584,"31081200",473322,939338,47.3322,-93.9338,47.3322
"590",-0.367738324540066,"31081300",475209,939345,47.5209,-93.9345,47.5209
"591",0.189196128433079,"31082200",474196,939985,47.4196,-93.9985,47.4196
"592",-0.389988515311737,"31082600",475935,939780,47.5935,-93.978,47.5935
"593",-0.0954179969489276,"31085000",474193,940443,47.4193,-94.0443,47.4193
"594",-0.122050434709167,"31085200",475027,940434,47.5027,-94.0434,47.5027
"595",-0.359953836719322,"31085700",475025,940651,47.5025,-94.0651,47.5025
"596",-0.582600793336275,"31089600",476078,941928,47.6078,-94.1928,47.6078
"597",-0.683866375550338,"31091300",NA,NA,NA,NA,NA
"598",-0.0698378494039336,"31092100",475933,942951,47.5933,-94.2951,47.5933
"599",0.781771703476054,"31122500",473781,931208,47.3781,-93.1208,47.3781
"600",-0.382641051331697,"31128200",472400,934000,47.24,-93.4,47.24
"601",0.113771375108717,"32001700",NA,NA,NA,NA,NA
"602",-0.986530473237703,"32001800",438552,950291,43.8552,-95.0291,43.8552
"603",-1.09962716936971,"32002000",435226,951045,43.5226,-95.1045,43.5226
"604",-1.95475225217738,"32002200",NA,NA,NA,NA,NA
"605",-0.279268024251982,"32002400",435081,951245,43.5081,-95.1245,43.5081
"606",-1.44265714266956,"32005700",437686,952851,43.7686,-95.2851,43.7686
"607",-1.87812782759143,"32006900",435509,954442,43.5509,-95.4442,43.5509
"608",-0.783195962986236,"33000100",461365,930851,46.1365,-93.0851,46.1365
"609",-1.1804510981787,"33000300",461366,931477,46.1366,-93.1477,46.1366
"610",-0.535275051878252,"33002800",459888,932744,45.9888,-93.2744,45.9888
"611",-0.391170071410278,"33003200",NA,NA,NA,NA,NA
"612",0.297103800008316,"33003300",NA,NA,NA,NA,NA
"613",-0.376059973053818,"33003600",458245,933170,45.8245,-93.317,45.8245
"614",-0.077470964732309,"33004000",459113,933995,45.9113,-93.3995,45.9113
"615",-1.43876639005342,"34002200",450736,947873,45.0736,-94.7873,45.0736
"616",-0.365601952780402,"34003200",450736,947873,45.0736,-94.7873,45.0736
"617",-0.646943477097498,"34004400",451687.351351351,948389.891891892,45.1687351351351,-94.8389891891892,45.1687351351351
"618",0.13830143881572,"34006200",452462,948559,45.2462,-94.8559,45.2462
"619",0.260634923935826,"34006600",453335,948549,45.3335,-94.8549,45.3335
"620",-1.51426828901442,"34007600",NA,NA,NA,NA,NA
"621",0.327502388725635,"34007900",452458,948965,45.2458,-94.8965,45.2458
"622",-1.03531781778515,"34008600",449868,949102,44.9868,-94.9102,44.9868
"623",0.294447918454711,"34011600",452322,949916,45.2322,-94.9916,45.2322
"624",0.131049796172348,"34014200",452459,949788,45.2459,-94.9788,45.2459
"625",0.114079868895253,"34015400",452458,949583,45.2458,-94.9583,45.2458
"626",0.464033987481548,"34015800",453334,949168,45.3334,-94.9168,45.3334
"627",-1.50269582131054,"34016900",NA,NA,NA,NA,NA
"628",-0.284828723487765,"34017100",451758,950116,45.1758,-95.0116,45.1758
"629",-0.91174282236236,"34017200",452460,950193,45.246,-95.0193,45.246
"630",-1.51775774138818,"34018000",451179,950526,45.1179,-95.0526,45.1179
"631",-0.970273102112911,"34018100",451180,950730,45.118,-95.073,45.118
"632",-0.352995720994243,"34019200",451902,950319,45.1902,-95.0319,45.1902
"633",-0.406174436683639,"34020600",453040,950191,45.304,-95.0191,45.304
"634",-0.421790152650787,"34021700",452461,950398,45.2461,-95.0398,45.2461
"635",-0.138033832755753,"34022400",453331,950808,45.3331,-95.0808,45.3331
"636",-1.21904994236631,"34024600",451749,951339,45.1749,-95.1339,45.1749
"637",-0.82323911246923,"34025100",453331,951421,45.3331,-95.1421,45.3331
"638",1.04203822627363,"35000300",487208,966292,48.7208,-96.6292,48.7208
"639",-0.93882284151525,"36001100",479565,940913,47.9565,-94.0913,47.9565
"640",0.198553621703394,"36001400",479565,940913,47.9565,-94.0913,47.9565
"641",-1.16361096072882,"36001800",478678,942811,47.8678,-94.2811,47.8678
"642",0.0018407568688097,"36001900",478677,942196,47.8677,-94.2196,47.8677
"643",0.441899511260706,"36007800",NA,NA,NA,NA,NA
"644",-0.677622931488581,"37004600",451594,960309,45.1594,-96.0309,45.1594
"645",-0.654273116312922,"37035100",452200,963000,45.22,-96.3,45.22
"646",0.493856994322244,"37035500",450181,964139,45.0181,-96.4139,45.0181
"647",0.116768401939054,"37035600",452500,963700,45.25,-96.37,45.25
"648",0.816371768846656,"38000200",475949,910969,47.5949,-91.0969,47.5949
"649",0.966944357337959,"38000300",477388,910323,47.7388,-91.0323,47.7388
"650",0.221461730248209,"38000400",NA,NA,NA,NA,NA
"651",0.973623069039824,"38001600",475081,910969,47.5081,-91.0969,47.5081
"652",0.625680147968625,"38001800",474795,911187,47.4795,-91.1187,47.4795
"653",0.938039632054094,"38002000",476233,910541,47.6233,-91.0541,47.6233
"654",0.546657844015774,"38002400",475949,910757,47.5949,-91.0757,47.5949
"655",-0.273779144931774,"38002600",475947,910544,47.5947,-91.0544,47.5947
"656",0.208558569485407,"38002800",475875,910667,47.5875,-91.0667,47.5875
"657",0.535683847892966,"38002900",475938,910683,47.5938,-91.0683,47.5938
"658",0.194327613712338,"38003100",476164.25,910809.5,47.616425,-91.08095,47.616425
"659",0.554105377827823,"38003300",475659,910757,47.5659,-91.0757,47.5659
"660",0.0430748382496191,"38003800",476381,911392,47.6381,-91.1392,47.6381
"661",0.601514647414456,"38004200",476956,911185,47.6956,-91.1185,47.6956
"662",-0.0693477486144242,"38004700",476521,910542,47.6521,-91.0542,47.6521
"663",0.506322388439311,"38004800",476523,911185,47.6523,-91.1185,47.6523
"664",-0.0276360142152052,"38005100",476521,910755,47.6521,-91.0755,47.6521
"665",0.0486791634047535,"38005300",473820,910600,47.382,-91.06,47.382
"666",-0.35654065663966,"38005400",476436,911088,47.6436,-91.1088,47.6436
"667",-0.155844030438046,"38005700",476381,911392,47.6381,-91.1392,47.6381
"668",0.265462321948548,"38006000",477236,910324,47.7236,-91.0324,47.7236
"669",1.09446427164461,"38006400",477674,910754,47.7674,-91.0754,47.7674
"670",1.26515858481244,"38006500",477674,910539,47.7674,-91.0539,47.7674
"671",0.570791802427738,"38006600",477383,911187,47.7383,-91.1187,47.7383
"672",1.18177082209626,"38006700",477388,910323,47.7388,-91.0323,47.7388
"673",1.07224508070746,"38006800",477236,910752,47.7236,-91.0752,47.7236
"674",0.196117855018376,"38007400",478541,911183,47.8541,-91.1183,47.8541
"675",0.500472297357149,"38007900",478398,910752,47.8398,-91.0752,47.8398
"676",0.317488495657439,"38008000",478397,910967,47.8397,-91.0967,47.8397
"677",0.773963058226832,"38010400",478964,910801,47.8964,-91.0801,47.8964
"678",0.424853892328992,"38015300",479846,911010,47.9846,-91.101,47.9846
"679",0.41198734984407,"38018000",480854,910852,48.0854,-91.0852,48.0854
"680",0.0744768548288464,"38021100",NA,NA,NA,NA,NA
"681",0.297160528553253,"38021900",477236,911609,47.7236,-91.1609,47.7236
"682",0.47891201780157,"38022000",NA,NA,NA,NA,NA
"683",0.428002885229128,"38023000",473650,912716,47.365,-91.2716,47.365
"684",0.156684403385582,"38023100",473365,912717,47.3365,-91.2717,47.3365
"685",-0.246474793417266,"38023200",473507,912504,47.3507,-91.2504,47.3507
"686",-0.207362415396952,"38024200",473791,911821,47.3791,-91.1821,47.3791
"687",1.46005935486494,"38024500",475374,912042,47.5374,-91.2042,47.5374
"688",0.249649343589764,"38025600",476093,912464,47.6093,-91.2464,47.6093
"689",-0.516601184426994,"38025700",476027,912626,47.6027,-91.2626,47.6027
"690",0.904696154135639,"38029000",NA,NA,NA,NA,NA
"691",0.26811565607265,"38029200",477380,912465,47.738,-91.2465,47.738
"692",1.02648092219197,"38029300",NA,NA,NA,NA,NA
"693",0.4323582567342,"38033600",NA,NA,NA,NA,NA
"694",0.137515893649631,"38035100",NA,NA,NA,NA,NA
"695",0.571193676676927,"38037200",NA,NA,NA,NA,NA
"696",-0.115124144354507,"38039300",476391,912882,47.6391,-91.2882,47.6391
"697",0.617674776680517,"38039500",NA,NA,NA,NA,NA
"698",0.717321295753236,"38039600",478088,912872,47.8088,-91.2872,47.8088
"699",0.506669184259787,"38039700",478949,912860,47.8949,-91.286,47.8949
"700",0.372927015560465,"38040000",480137,912953,48.0137,-91.2953,48.0137
"701",0.0742039822833453,"38040400",NA,NA,NA,NA,NA
"702",0.0235485777989031,"38040500",472932,913358,47.2932,-91.3358,47.2932
"703",0.244538519900368,"38040600",473366,913145,47.3366,-91.3145,47.3366
"704",-0.290026360876943,"38040900",473078,913147,47.3078,-91.3147,47.3078
"705",0.428240308572382,"38041500",476247,913097,47.6247,-91.3097,47.6247
"706",0.736680044665002,"38043200",476395,913524,47.6395,-91.3524,47.6395
"707",0.679402205044149,"38044000",476390,913092,47.639,-91.3092,47.639
"708",0.922077632995717,"38044100",NA,NA,NA,NA,NA
"709",1.02080352543647,"38044300",477797,913736,47.7797,-91.3736,47.7797
"710",0.00785256876875298,"38048800",479842,913358,47.9842,-91.3358,47.9842
"711",1.18045093846006,"38049100",480557,913380,48.0557,-91.338,48.0557
"712",-0.169749759695231,"38049800",480250,913816,48.025,-91.3816,48.025
"713",0.0969367642777368,"38052600",479531,914153,47.9531,-91.4153,47.9531
"714",0.312686518828833,"38052900",479769,915096,47.9769,-91.5096,47.9769
"715",-0.270618695412819,"38053000",480377,914252,48.0377,-91.4252,48.0377
"716",-0.332442909884285,"38053200",480690,913668,48.069,-91.3668,48.069
"717",0.646805312563883,"38053900",474256.347826087,914687,47.4256347826087,-91.4687,47.4256347826087
"718",0.766135642473011,"38054000",NA,NA,NA,NA,NA
"719",0.0726479506350533,"38055000",477118,915232,47.7118,-91.5232,47.7118
"720",-0.204395717654832,"38055100",476942,915218,47.6942,-91.5218,47.6942
